pango_lineages,EVEscape.score_sigmoid.avg,EVEscape.score_sigmoid.max,EVEscape.score_pos.avg,EVEscape.score_pos.max
JN.1.8.2,10.7040156933553,10.8532293835205,185.7523425625,188.0868482
JN.1.8.3,9.95484225541147,10.9598775708242,174.512219284937,193.5238882
JN.1.8.4,10.1467106028158,10.6079871883926,177.70958875,186.5000793
JN.1.9,10.1750459278007,11.2503315593712,177.219884326232,193.4160251
JN.1.9.1,10.6990522120007,11.0841919281672,187.643317723077,194.1725835
JN.10,10.04835890993,11.5363419526129,176.515060245098,199.6154376
JN.11,10.0118370741226,10.7139942740665,176.801362248744,189.3977515
JN.12,9.12978695814838,10.5452581391969,161.060594258333,186.0560473
JN.13,9.87861053636731,10.5914717336097,173.327649990476,184.1145947
JN.14,9.99374556234094,10.6659985005323,176.211715528169,187.0477739
JN.15,9.78298713352746,10.4934675245213,170.587035302804,183.6314756
JN.16,10.0237436775205,10.496282792647,175.349520282353,183.646962
JN.17,9.86760495966359,10.5619072950858,173.38162801087,186.1483489
JN.18,9.53159562409217,11.7127829982085,167.236580409375,200.4215091
JN.19,10.0773009265555,10.5706154923564,176.519053090741,186.3982277
JN.2,9.69097953583001,20.2765140267395,170.249190338029,377.3451674
JN.2.1,9.85099265803162,10.6096972235071,173.934940954422,188.7142609
JN.2.2,9.30698048916379,10.5945519670843,165.799074830303,186.4045453
JN.2.3,9.76013770275946,10.7583453646695,172.937879834646,191.9381468
JN.2.4,9.54341090419499,10.4863548397388,168.608098816949,185.6972461
JN.2.5,10.4599982769294,10.7700721096841,182.628376880612,187.6884413
JN.3,9.65388547199352,10.6821444340983,169.396213379796,187.1237324
JN.3.1,9.5764999976707,10.6088660368574,169.551762227586,188.8268113
JN.3.2,9.12999400377403,10.429667118548,159.478818452941,183.2381703
JN.3.2.1,10.4752528607878,17.9938434260849,183.974654103704,321.9133356
JN.3.3,9.71461918083054,10.2560429988525,172.530713642857,179.7851177
JN.4,10.125992580318,10.7748129319272,177.735111869723,191.297924
JN.5,9.35258562911208,10.5316875756904,165.159106328975,185.7363473
JN.5.1,10.287198577794,10.6548810810554,179.886092114286,186.9883985
JN.6,9.68606447804897,10.9442984566871,170.99728070663,192.9702253
JN.7,9.78777255364466,10.777794533133,173.395829366871,189.4186849
JN.8,9.79676189661233,10.3779006741143,173.371353198795,182.7286052
JN.9,9.80839876465797,17.6549921268641,173.836557711636,317.0314301
JP.1,7.9049983220864,10.0062628932504,135.290183008571,170.5572265
JQ.1,10.2110601907267,10.8056888336107,179.442522411301,189.8590772
JQ.2,9.26785421108706,10.6938867478656,162.6539751,184.7951902
K.1,0.136325129493353,0.136325129493353,3.1670559,3.1670559
K.2,0.296632457539929,0.382954930037886,6.47310828333333,9.0484306
K.3,0.241877936306318,0.241877936306318,6.043271,6.043271
KR.1,9.35294458714761,9.35294458714761,162.74793,162.74793
KV.1,10.0369569809011,10.6692188481669,176.074494916667,187.064742
KV.2,10.3665486533769,10.7286262550772,182.302289028571,189.5176921
KW.1,10.5151766836001,10.7356789379747,184.843009855555,189.5809315
KZ.1,10.7237749879912,10.7237749879912,187.4299824,187.4299824
L.2,0.206610889920089,0.300325237155737,4.6175337,6.5515041
L.3,0.865188047129354,1.31012672981454,16.3263218328205,21.7798762
L.4,0.245317248074472,0.245317248074472,6.0791878,6.0791878
LC.1,10.1003554582861,10.9506500694207,176.19243775,190.8738398
LE.1,10.0364884647567,10.8532293835205,174.394329666667,188.0868482
LV.1,9.43024852285217,10.6383739405175,165.865008001,186.8053009
M.1,0.58525767010348,0.643413668433312,10.8299769566667,12.9787837
M.2,0.146388125063196,0.216829094052101,3.4892671875,5.7447462
M.3,0.136325129493353,0.136325129493353,3.1670559,3.1670559
N.1,0.140464151928003,0.206688510882406,3.31011994705882,5.5991447
N.10,0.990604882274034,1.24273533978537,19.0474885,23.8546388
N.2,0.24973444299011,0.24973444299011,6.1238856,6.1238856
N.3,0.342208182451684,1.39495301863762,7.06895388571429,26.9662745
N.4,0.287793741293107,1.28446827050467,6.7429152625,23.7450401
N.5,0.564288746499886,0.989078841360328,12.1476433560209,21.4508115
N.6,0.519605310566615,0.703411111953246,9.2267792,11.3299888
N.9,0.531459363325761,0.968754497126319,8.97413368378378,17.5324728
P.1,2.13466578299102,9.29151859053243,39.8951165383094,180.6696938
P.1.1,2.21132057152528,2.86538464088044,41.4857422747234,57.4192022
P.1.10,2.1399823831563,3.81233811511817,39.7228782987638,84.2654347
P.1.10.1,2.16061441808035,2.36374103612955,40.2180098759036,43.7286239
P.1.10.2,2.01603022444188,2.38129950361777,38.0824364826087,43.8330699
P.1.11,2.3164985590409,2.64033104408689,43.232854172093,47.7942338
P.1.12,2.45307162650569,3.07971057992497,44.9978029350453,58.4741185
P.1.12.1,2.71978138882287,3.01137112545088,50.3435277907285,54.6140988
P.1.13,2.06996139378368,2.66018723730841,38.5473569006243,47.9074926
P.1.14,2.18051707917039,2.91800688852159,40.855232078492,54.2612355
P.1.15,2.13961315386122,12.223545584037,39.9762555318818,304.8654723
P.1.16,2.12576240233305,2.95990946181255,39.5445366253557,56.2063887
P.1.17,2.13367304304116,4.24919129963016,39.8976825336405,108.492518
P.1.17.1,2.27481656318246,2.67924448893907,43.096461096198,49.7104581
P.1.2,2.21606497608159,4.20854901595872,41.2858435995181,73.9827108
P.1.3,2.17468245694149,2.34405880202788,40.3768647695652,43.6033223
P.1.4,2.35104446744906,3.4523657550428,43.8732138413207,64.1538931
P.1.5,2.3373549183908,2.3373549183908,43.558318,43.558318
P.1.6,2.35335413223424,2.6353806679849,43.9897396397993,49.3293852
P.1.7,2.30287360292561,14.129443556428,43.4202433184373,348.401498
P.1.7.1,2.34409077912318,2.94939513677068,43.8787374064935,54.1339795
P.1.8,2.67926806019489,3.06188841433106,49.853857035849,56.6367224
P.1.9,2.36780211168197,2.89528026983514,43.2805796290322,53.8142214
P.2,0.593559596460823,2.25724949542548,11.231874321765,61.708014
P.3,1.376050347772,2.06566965939107,26.1501529304878,37.7239056
P.4,1.49167916970029,1.85703624508113,26.9894112,31.8008679
P.5,1.52917004648464,3.35135592485495,30.3086667142857,61.8621512
P.6,0.785274040060709,0.987516155206362,14.5741568714286,17.6867851
P.7,0.289849027558485,0.684484516358605,7.33433501020408,16.7046304
Q.1,0.980929564074462,2.14787194998836,22.3803420322261,40.8761548
Q.2,1.01055592244498,22.4938733267905,22.9287026275771,526.8784051
Q.3,1.12423541595894,7.0757444480044,24.846853311543,148.9280625
Q.4,1.02214442241786,1.99398406726573,22.4725552948198,37.5115358
Q.5,1.45179765755465,1.73288849221329,28.9410469625,33.5004447
Q.6,0.977799764012927,1.84227506707864,22.2329842277027,36.5450957
Q.7,1.06165819070031,3.32539015523399,23.7286830196934,63.6921377
Q.8,0.936263403262424,2.14787194998836,21.4185702453125,40.8761548
R.1,0.706241028469089,2.39759905463506,13.1910702380935,45.821736
R.2,0.888608820280867,1.21146146604117,16.5121784339286,20.9020283
S.1,0.141734084893083,0.185005728090924,3.39379371111111,5.2076962
U.1,0.370304124127426,0.461447901069961,9.17855277272727,11.8602601
U.2,0.553033174316625,0.621542443603546,13.7184253235955,15.1641856
U.3,0.410820262925647,0.833237028033802,9.82601712277228,16.7612151
Unassigned,4.82706531223427,99.8705967791657,81.8118041990596,2508.9132089
V.1,0.275938110753128,0.497163968812587,6.47130398484848,10.0745687
V.2,0.270034330811666,0.343721786968242,6.517508632,8.8342707
W.1,0.365495288915525,0.963084595518886,8.43657543972603,19.7583017
W.2,0.262708427421003,0.566322088039563,6.25169757633136,10.4272005
W.3,0.345646824907072,0.668116541448415,9.10432470872093,15.0274458
W.4,0.277371860837929,0.618957611954952,6.62844737194767,12.299118
XA,1.03924964336045,2.21298976792936,24.4294259697674,43.2251421
XAA,5.36279090027208,6.04360447962755,93.8320277936842,104.8372233
XAB,5.42889314780026,5.97249065771406,94.1365230619469,102.1703291
XAC,5.63233665949662,6.26167544181892,96.9139989293454,106.2566082
XAD,5.25139579941073,5.96951720260522,91.3846487290323,102.1548707
XAE,5.43422340158945,6.34677606372374,94.1087423731707,108.9876134
XAF,5.63183014751282,6.04090853372659,96.9228259840741,102.5000313
XAG,5.42497734564819,5.99654006458614,93.2231530979228,102.2914475
XAH,5.59736965733784,6.12497144307957,96.4420155951613,105.530296
XAJ,5.8970470249958,6.4309031284313,102.995578106,111.6969294
XAK,5.841280445423,6.39540527557094,98.1986400083916,107.1617615
XAL,5.45280237177456,5.89763411321188,95.6588623106195,103.6596197
XAM,5.50056818359863,6.15962581885135,94.6365024663366,107.8236601
XAN,5.75630415339123,6.34933649504347,99.9904402564356,111.4192169
XAP,5.57562129418156,6.01406045265753,96.217333478481,102.3758425
XAQ,5.69056790951096,5.81542256658009,97.8982210177215,101.0589873
